0,1
-2.542238,2.042342
2.397689,-2.3444493
0.6640359,-0.5782072
-0.7703695,0.57979405
-2.5496016,2.4612691
-2.5067878,2.3419142
2.69858,-2.4606235
2.713398,-2.5923374
-0.7336894,0.8413433
0.58997726,-0.5294796
2.7120686,-2.3761346
-0.55280936,0.50994986
2.010873,-2.1482437
2.7018561,-2.6426485
0.38532025,-0.20598875
2.585849,-2.3249974
-2.9997075,2.670069
2.0102413,-1.7652304
0.10085333,-0.22808026
1.6452073,-1.5268685
2.6218095,-2.4561956
-1.3689531,1.2445014
0.97661203,-0.774825
-0.67039394,0.42394304
-2.080841,1.9512787
-0.4778034,0.6331399
-2.3071465,1.7960579
1.4609301,-1.442188
2.7294908,-2.6490417
2.6470551,-2.2927654
0.6431921,-0.59095573
3.1602063,-2.9076188
-2.5109596,2.475219
-2.8924057,2.6210005
2.9496057,-2.546841
-0.40214545,0.41112489
0.16048734,-0.10719449
2.6888626,-2.7915728
1.1883378,-0.86969435
2.9069257,-2.5084913
-2.2399266,1.895989
0.03691624,-0.18161055
-2.0019743,1.9130552
-3.0384033,2.753542
-0.9329306,0.5375906
2.583214,-2.5238996
-3.315408,2.804094
1.4073901,-1.3236566
2.7739336,-2.6458247
-2.6282442,2.4776266
-2.022493,1.6711906
-1.5087976,1.6083266
-2.1951663,1.8980907
-2.864499,2.486406
2.7813752,-2.4627998
2.9217873,-2.7224607
-2.9908817,2.3846366
1.5770974,-1.3337401
0.9577131,-0.64810956
0.85178566,-0.57750726
-3.2396119,2.8589203
-2.765918,2.5073514
3.0664737,-3.058652
1.9633054,-1.6243742
-2.957653,2.6175983
-1.6441158,1.4098529
1.7651707,-1.5393351
1.4826671,-1.4640822
-0.013227483,-0.04722994
0.06341224,0.051441476
-2.1973922,1.702102
-3.0173674,2.787295
-1.1270074,0.97032386
2.8232303,-2.5436897
-2.8699539,2.5059183
-0.9875056,1.1731623
2.0163367,-1.7669605
2.5028174,-2.3792796
-2.9225407,2.606851
-0.114015095,0.20055693
-1.4143461,1.4591085
-0.54231536,0.6241866
-3.0481465,2.5621607
2.0959656,-1.9110266
-2.1948018,2.1944647
-2.5486438,2.1759357
-1.5830822,1.5390149
1.4418589,-1.2909452
-1.6108762,1.3836143
-0.124808334,0.09760266
2.5307407,-2.197575
-2.6587992,2.3843057
-0.75705343,0.6941305
-2.2533443,2.0684965
-2.162417,2.075318
-0.21519093,0.30940807
-0.7559704,0.6256013
-3.106868,2.724992
2.4543455,-2.1878016
2.499391,-2.2003129
-1.0831647,1.1600566
1.1781929,-0.875876
-2.6359506,2.0536852
0.5503111,-0.43232712
0.6361915,-0.42322934
-2.9998991,2.741441
2.2103193,-2.1096964
2.552665,-2.4275715
